"﻿""Event"""	Job	Job Location	Job Description	Job Rate	Shift start date	Shift start time	Shift end date	Shift end time	Shift Description	Shift Information	Disclaimer	Confirmed	Checked In	Checked In (via app)	Checked Out	Checked Out (via app)	Parent ID	Sub-Volunteer ID	Signup Date	Signup Time	Volunteer Identifier	Email	First Name	Last Name	Phone Number	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM				1					0	1946768	2018-06-14	12:31 PM	1762686	MarthMainer@example.com	Marth	Mainer		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM				1					0	1952488	2018-06-18	05:55 PM	1765356	VanettaViers@example.com	Vanetta	Viers	(619) 555-6237	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM				1					0	1952491	2018-06-18	05:56 PM	1765357	StarStransky@example.com	Star	Stransky	(619) 555-8291	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM				1					0	1928451	2018-06-06	08:30 PM	1752606	CarmelCourtois@example.com				
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM				1					0	1960182	2018-06-21	09:00 PM	1768578	ArmandaAlbright@example.com	Armanda	Albright	(619) 555-0514	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM				1					0	1961872	2018-06-22	08:28 PM	1769388	StefanyStenson@example.com	Stefany	Stenson	(858) 555-2888	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM				1					1961872	1961876	2018-06-22	08:30 PM	1769390	RosalindRoda@example.com	Rosalind	Roda	(132) 555-8126	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM				1					0	1946769	2018-06-14	12:31 PM	1762686	SundaySweatt@example.com	Sunday	Sweatt		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM				1					0	1948620	2018-06-15	12:44 PM	1763562	AngilaAshman@example.com	Angila	Ashman	(858) 555-6752	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM				1					0	1954953	2018-06-20	03:06 AM	1766564	MyeshaMacias@example.com	Myesha	Macias	(619) 555-7322	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM				1					0	1958154	2018-06-21	12:50 PM	1768137	BartBirchfield@example.com	Bart	Birchfield	(858) 555-9914	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM				1					0	1958158	2018-06-21	12:51 PM	1768138	AngilaAshman@example.com	Angila	Ashman	(858) 555-0001	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM				1					0	1918651	2018-06-02	06:21 PM	1746021	JoJourdan@example.com	Jo	Jourdan	(858) 555-2947	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM					1969-12-31 6:00 PM	1969-12-31 6:00 PM	1969-12-31 6:00 PM	1969-12-31 6:00 PM										
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM				1					0	1957163	2018-06-21	03:09 AM	1767655	VaughnVillafane@example.com	Vaughn	Villafane	(619) 555-1940	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM				1					0	1961873	2018-06-22	08:28 PM	1769388	ShonSegers@example.com	Shon	Segers	(074) 555-5380	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM				1					1961873	1961877	2018-06-22	08:30 PM	1769390	ShakitaSiebert@example.com	Shakita	Siebert	(858) 555-7901	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM				1					0	1965082	2018-06-25	07:32 PM	1770998	BobbieBaley@example.com	Bobbie	Baley	(416) 555-5115	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM				1					0	1941921	2018-06-11	11:23 PM	1760126	StephanSkelly@example.com				
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM				1					0	1950438	2018-06-17	05:54 AM	1752808	VertieVerdi@example.com	Vertie	Verdi	(619) 555-9665	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM				1					0	1952042	2018-06-18	01:51 PM	1765139	AntoninaAdame@example.com	Antonina	Adame	(619) 555-5647	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM				1					0	1958156	2018-06-21	12:50 PM	1768137	LoryLucena@example.com	Lory	Lucena	(858) 555-4936	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM				1					0	1958160	2018-06-21	12:51 PM	1768138	BirdieBudniewski@example.com	Birdie	Budniewski	(858) 555-0035	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM					1969-12-31 6:00 PM	1969-12-31 6:00 PM	1969-12-31 6:00 PM	1969-12-31 6:00 PM										
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM				1					0	1928622	2018-06-06	10:19 PM	1752694	TaneshaTheodore@example.com	Tanesha	Theodore	(619) 555-5353	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM				1					0	1945543	2018-06-13	05:29 PM	1746115	BerryBermeo@example.com				
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM																		
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-26	11:00 AM	2018-06-26	02:00 PM				1					0	1947908	2018-06-14	11:25 PM	1763244	LeticiaLueders@example.com	Leticia	Lueders	(620) 555-9331	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-26	11:00 AM	2018-06-26	02:00 PM				1					0	1962757	2018-06-24	12:24 AM	1752941	ArmandaAlbright@example.com	Armanda	Albright	(858) 555-9599	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-26	11:00 AM	2018-06-26	02:00 PM				1					0	1963300	2018-06-24	04:57 PM	1755573	KarrenKolesar@example.com	Karren	Kolesar	(619) 555-3982	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-27	11:00 AM	2018-06-27	02:00 PM	Inclusion Fair			1					0	1941920	2018-06-11	11:23 PM	1760126	NilaNolan@example.com				
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-27	11:00 AM	2018-06-27	02:00 PM	Inclusion Fair			1					0	1954560	2018-06-19	08:02 PM	1752487	GerriGillan@example.com	Gerri	Gillan	(858) 555-7775	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-27	11:00 AM	2018-06-27	02:00 PM	Inclusion Fair			1					0	1965321	2018-06-25	11:28 PM	1752553	StarStransky@example.com	Star	Stransky	(255) 555-7889	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-27	11:00 AM	2018-06-27	02:00 PM	Inclusion Fair																	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-28	11:00 AM	2018-06-28	02:00 PM	Community Fair			1					0	1961690	2018-06-22	05:08 PM	1769284	ShonSegers@example.com	Shon	Segers	(619) 555-6578	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-28	11:00 AM	2018-06-28	02:00 PM	Community Fair			1					0	1963876	2018-06-25	08:34 AM	1768516	ChelsieCustis@example.com	Chelsie	Custis	(619) 555-1804	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-28	11:00 AM	2018-06-28	02:00 PM	Community Fair			1					0	1963976	2018-06-25	09:24 AM	1747624	SharriSchamber@example.com	Sharri	Schamber	(858) 555-7955	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-28	11:00 AM	2018-06-28	02:00 PM	Community Fair			1					0	1965376	2018-06-26	01:15 AM	1771158	TiffaneyTiedeman@example.com	Tiffaney	Tiedeman	(023) 555-4101	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-29	11:30 AM	2018-06-29	04:00 PM	Startup Fair			1					0	1941922	2018-06-11	11:23 PM	1760126	MandyMckillop@example.com				
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-29	11:30 AM	2018-06-29	04:00 PM	Startup Fair			1					0	1953488	2018-06-19	11:08 AM	1765580	ColettaCogan@example.com	Coletta	Cogan	(858) 555-0104	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-29	11:30 AM	2018-06-29	04:00 PM	Startup Fair																	
San Diego Startup Week 2018	Traffic: Fairs			0.00	2018-06-29	11:30 AM	2018-06-29	04:00 PM	Startup Fair																	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1942800	2018-06-12	12:55 PM	1760627	BryanBoyes@example.com				
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1946126	2018-06-14	12:38 AM	1762367	YaniraYoungren@example.com				
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1948992	2018-06-15	03:36 PM	1763753	BarrettBurlingame@example.com	Barrett	Burlingame	(619) 555-2504	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1952088	2018-06-18	02:15 PM	1765164	RobertaRoundtree@example.com	Roberta	Roundtree	(619) 555-1267	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1953446	2018-06-19	10:44 AM	1733786	DominicaDossantos@example.com	Dominica	Dossantos	(619) 555-9311	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1953638	2018-06-19	12:20 PM	1738862	ReannaRiggle@example.com	Reanna	Riggle	(858) 555-1727	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1954134	2018-06-19	04:12 PM	1766151	LucreciaLikens@example.com	Lucrecia	Likens	(858) 555-3895	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1962433	2018-06-23	02:26 PM	1769707	BrettBraun@example.com	Brett	Braun	(858) 555-1751	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM				1					0	1964939	2018-06-25	05:55 PM	1770425	ConceptionCajigas@example.com	Conception	Cajigas	(619) 555-7104	
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM																		
San Diego Startup Week 2018	Traffic: Opening Party Help			0.00	2018-06-25	05:30 PM	2018-06-25	08:00 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1946264	2018-06-14	07:38 AM	1762434	VelmaVoliva@example.com	Velma	Voliva	(223) 555-4746	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1946667	2018-06-14	11:37 AM	1456242	BirdieBudniewski@example.com	Birdie	Budniewski	(619) 555-3221	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1956919	2018-06-20	09:09 PM	1458390	RosalindRoda@example.com	Rosalind	Roda	(619) 555-0896	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1960045	2018-06-21	07:20 PM	1768516	SherwoodStumbaugh@example.com	Sherwood	Stumbaugh	(619) 555-4751	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1960051	2018-06-21	07:25 PM	1768519	LonLorentz@example.com	Lon	Lorentz	(550) 555-7059	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1962444	2018-06-23	02:48 PM	1561038	RoxanaRodman@example.com	Roxana	Rodman	(858) 555-2421	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM				1					0	1962755	2018-06-24	12:21 AM	1752941	ShanaeSaulsbury@example.com	Shanae	Saulsbury	(619) 555-8626	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	09:00 AM	2018-06-25	12:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1942799	2018-06-12	12:55 PM	1760627	MinMaxton@example.com				
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1944127	2018-06-12	11:13 PM	1761488	OliverOmalley@example.com	Oliver	Omalley	(858) 555-6957	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1945100	2018-06-13	02:07 PM	1752553	MartinMannion@example.com	Martin	Mannion	(858) 555-5018	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1946135	2018-06-14	12:43 AM	1762371	KatherynKennett@example.com				
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1946668	2018-06-14	11:37 AM	1456242	JohanaJeffcoat@example.com	Johana	Jeffcoat	(858) 555-0736	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1949426	2018-06-15	09:29 PM	1763978	DiaDunbar@example.com	Dia	Dunbar	(505) 555-6558	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1951786	2018-06-18	11:59 AM	1765021	BrettBraun@example.com	Brett	Braun	(619) 555-1261	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1962309	2018-06-23	12:11 PM	1769624	MelaniMontag@example.com	Melani	Montag	(858) 555-4458	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM				1					0	1964629	2018-06-25	02:32 PM	1462435	DelorseDalessandro@example.com	Delorse	Dalessandro	(619) 555-1502	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-25	02:00 PM	2018-06-25	04:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1948438	2018-06-15	10:56 AM	1763483	ShanaeSaulsbury@example.com	Shanae	Saulsbury	(619) 555-2769	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1950799	2018-06-17	03:43 PM	1764611	CarmelCourtois@example.com	Carmel	Courtois	(858) 555-7437	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1951243	2018-06-17	11:32 PM	1463273	SelmaSchendel@example.com	Selma	Schendel	(291) 555-9908	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1952528	2018-06-18	06:09 PM	1746021	ColettaCogan@example.com	Coletta	Cogan	(923) 555-8063	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1956622	2018-06-20	06:18 PM	1767347	BryanBoyes@example.com	Bryan	Boyes	(317) 555-4033	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1962310	2018-06-23	12:11 PM	1769624	MarloMauch@example.com	Marlo	Mauch	(858) 555-4540	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					1948438	1962651	2018-06-23	08:13 PM	1769823	WillardWhigham@example.com	Willard	Whigham	(858) 555-1327	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM				1					0	1964631	2018-06-25	02:32 PM	1462435	RosalindRoda@example.com	Rosalind	Roda	(619) 555-7855	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	09:00 AM	2018-06-26	12:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1944129	2018-06-12	11:13 PM	1761488	TresaTannehill@example.com	Tresa	Tannehill	(337) 555-1851	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1947909	2018-06-14	11:25 PM	1763244	FranchescaFunderburke@example.com	Franchesca	Funderburke	(619) 555-7344	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1949427	2018-06-15	09:29 PM	1763978	AbbyAmbrosino@example.com	Abby	Ambrosino	(619) 555-1128	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1952521	2018-06-18	06:08 PM	1765365	NelleNoyola@example.com	Nelle	Noyola	(780) 555-5275	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1952817	2018-06-18	10:28 PM	1732872	ElliEades@example.com	Elli	Eades	(937) 555-0037	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1953447	2018-06-19	10:44 AM	1733786	HaiHigh@example.com	Hai	High	(745) 555-9073	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1953486	2018-06-19	11:08 AM	1765580	DiaDunbar@example.com	Dia	Dunbar	(879) 555-1862	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1954135	2018-06-19	04:12 PM	1766151	TomTamayo@example.com	Tom	Tamayo	(276) 555-1398	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM				1					0	1956623	2018-06-20	06:18 PM	1767347	JoJacobs@example.com	Jo	Jacobs	(858) 555-1958	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-26	02:00 PM	2018-06-26	04:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1951654	2018-06-18	10:53 AM	1752507	BobbieBaley@example.com	Bobbie	Baley	(619) 555-6107	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1952489	2018-06-18	05:55 PM	1765356	NapoleonNickols@example.com	Napoleon	Nickols	(036) 555-0098	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1952492	2018-06-18	05:56 PM	1765357	WilliemaeWolfram@example.com	Williemae	Wolfram	(280) 555-4349	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1952976	2018-06-19	03:58 AM	1756396	AmalAllison@example.com	Amal	Allison	(619) 555-1766	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1953902	2018-06-19	02:25 PM	1766046	TamikaTwine@example.com	Tamika	Twine	(582) 555-1241	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1956007	2018-06-20	01:59 PM	1746676	PhilPegg@example.com	Phil	Pegg	(619) 555-9631	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1960046	2018-06-21	07:20 PM	1768516	ValeriViator@example.com	Valeri	Viator	(316) 555-7695	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM				1					0	1965983	2018-06-26	12:51 PM	1771418	MaryjaneMcculler@example.com	Maryjane	Mcculler	(895) 555-9478	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	09:00 AM	2018-06-27	12:30 PM																		
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	02:00 PM	2018-06-27	04:30 PM				1					0	1952433	2018-06-18	05:10 PM	1760124	SharriSchamber@example.com	Sharri	Schamber	(619) 555-1870	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	02:00 PM	2018-06-27	04:30 PM				1					0	1953388	2018-06-19	10:22 AM	1765421	BartBirchfield@example.com	Bart	Birchfield	(858) 555-6978	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	02:00 PM	2018-06-27	04:30 PM				1					0	1953903	2018-06-19	02:25 PM	1766046	LeonoreLease@example.com	Leonore	Lease	(858) 555-3715	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	02:00 PM	2018-06-27	04:30 PM				1					0	1954136	2018-06-19	04:12 PM	1766151	LloydLederman@example.com	Lloyd	Lederman	(845) 555-7553	
San Diego Startup Week 2018	Traffic: Session Check-in		Traffic-Session Check-in	0.00	2018-06-27	02:00 PM	2018-06-27	04:30 PM				1					0	1957121	2018-06-21	12:18 AM	1767635	ChrissyClemente@example.com	Chrissy	Clemente	(858) 555-8201	
